GO:0000012	single strand break repair	biological_process	"The repair of single strand breaks in DNA. Repair of such breaks is mediated by the same enzyme systems as are used in base excision repair." [http://www.ultranet.com/~jkimball/BiologyPages/D/DNArepair.html]
GO:0000014	single-stranded DNA specific endodeoxyribonuclease activity	molecular_function	"Catalysis of the hydrolysis of ester linkages within a single-stranded deoxyribonucleic acid molecule by creating internal breaks." [GOC:mah]
GO:0000015	phosphopyruvate hydratase complex	cellular_component	"A multimeric enzyme complex, usually a dimer or an octamer, that catalyzes the conversion of 2-phospho-D-glycerate to phosphoenolpyruvate and water." [GOC:jl, ISBN:0198506732]
GO:0000016	lactase activity	molecular_function	"Catalysis of the reaction: lactose + H2O = D-glucose + D-galactose." [EC:3.2.1.108]
GO:0000017	alpha-glucoside transport	biological_process	"The directed movement of alpha-glucosides into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Alpha-glucosides are glycosides in which the sugar group is a glucose residue, and the anomeric carbon of the bond is in an alpha configuration." [GOC:jl, http://www.biochem.purdue.edu/, ISBN:0198506732]
GO:0000018	regulation of DNA recombination	biological_process	"Any process that modulates the frequency, rate or extent of DNA recombination, a DNA metabolic process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents." [GOC:go_curators, ISBN:0198506732]
GO:0000019	regulation of mitotic recombination	biological_process	"Any process that modulates the frequency, rate or extent of DNA recombination during mitosis." [GOC:go_curators]
GO:0000020	negative regulation of recombination within rDNA repeats	biological_process	"OBSOLETE. Any process that stops, prevents, or reduces the frequency, rate or extent of genetic recombination within the DNA of the genes coding for ribosomal RNA." [GOC:go_curators, ISBN:0198506732]
GO:0000022	mitotic spindle elongation	biological_process	"Lengthening of the distance between poles of the mitotic spindle." [GOC:mah]
GO:0000023	maltose metabolic process	biological_process	"The chemical reactions and pathways involving the disaccharide maltose (4-O-alpha-D-glucopyranosyl-D-glucopyranose), an intermediate in the catabolism of glycogen and starch." [GOC:jl, ISBN:0198506732]
GO:0000024	maltose biosynthetic process	biological_process	"The chemical reactions and pathways resulting in the formation of the disaccharide maltose (4-O-alpha-D-glucopyranosyl-D-glucopyranose)." [GOC:jl, ISBN:0198506732]
GO:0000025	maltose catabolic process	biological_process	"The chemical reactions and pathways resulting in the breakdown of the disaccharide maltose (4-O-alpha-D-glucopyranosyl-D-glucopyranose)." [GOC:jl, ISBN:0198506732]
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	"Catalysis of the transfer of a mannose residue to an oligosaccharide, forming an alpha-(1->2) linkage." [GOC:mcc, PMID:10521541]
GO:0000027	ribosomal large subunit assembly	biological_process	"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the large ribosomal subunit." [GOC:jl]
GO:0000028	ribosomal small subunit assembly	biological_process	"The aggregation, arrangement and bonding together of constituent RNAs and proteins to form the small ribosomal subunit." [GOC:jl]
GO:0000030	mannosyltransferase activity	molecular_function	"Catalysis of the transfer of a mannosyl group to an acceptor molecule, typically another carbohydrate or a lipid." [GOC:ai]
GO:0000031	mannosylphosphate transferase activity	molecular_function	"Catalysis of the transfer of a mannosylphosphate group from one compound to another." [GOC:jl]
GO:0000032	cell wall mannoprotein biosynthetic process	biological_process	"The chemical reactions and pathways resulting in the formation of cell wall mannoproteins, any cell wall protein that contains covalently bound mannose residues." [GOC:ai]
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	"Catalysis of the transfer of a mannose residue to an oligosaccharide, forming an alpha-(1->3) linkage." [GOC:mcc, PMID:10521541]
GO:0000034	adenine deaminase activity	molecular_function	"Catalysis of the reaction: adenine + H2O = hypoxanthine + NH3." [EC:3.5.4.2]
GO:0000035	acyl binding	molecular_function	"Interacting selectively and non-covalently with an acyl group, any group formally derived by removal of the hydroxyl group from the acid function of a carboxylic acid." [GOC:curators, ISBN:0198506732]
GO:0000036	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	molecular_function	"Interacting selectively and non-covalently with the attachment site of the phosphopantetheine prosthetic group of an acyl carrier protein (ACP) as part of the process of fatty acid biosynthesis." [CHEBI:22221, GOC:jl, GOC:vw]
GO:0000038	very long-chain fatty acid metabolic process	biological_process	"The chemical reactions and pathways involving a fatty acid which has a chain length greater than C22." [CHEBI:27283, GOC:hjd]
GO:0000039	plasma membrane long-chain fatty acid transporter	molecular_function	"OBSOLETE (was not defined before being made obsolete)." [GOC:ai]
GO:0000040	low-affinity iron ion transport	biological_process	"The directed, low-affinity movement of iron (Fe) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. In low affinity transport the transporter is able to bind the solute only if it is only present at very low concentrations." [GOC:mah]
GO:0000041	transition metal ion transport	biological_process	"The directed movement of transition metal ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver." [ISBN:0198506732]
GO:0000042	protein targeting to Golgi	biological_process	"The process of directing proteins towards the Golgi; usually uses signals contained within the protein." [GOC:ai, GOC:mah]
GO:0000044	ascorbate stabilization	biological_process	"OBSOLETE. The reduction of the ascorbate free radical to a stable form." [GOC:ai, GOC:mtg_electron_transport]
GO:0000045	autophagic vacuole assembly	biological_process	"The formation of a double membrane-bounded structure, the autophagosome, that occurs when a specialized membrane sac, called the isolation membrane, starts to enclose a portion of the cytoplasm." [PMID:9412464]
GO:0000046	autophagic vacuole fusion	biological_process	"The fusion of an autophagic vacuole with a vacuole (yeast) or lysosome (e.g. mammals and insects). In the case of yeast, inner membrane-bounded structures (autophagic bodies) appear in the vacuole." [PMID:11099404]
GO:0000047	Rieske iron-sulfur protein	molecular_function	"OBSOLETE (was not defined before being made obsolete)." [GOC:ai]
GO:0000048	peptidyltransferase activity	molecular_function	"Catalysis of the reaction: peptidyl-tRNA(1) + aminoacyl-tRNA(2) = tRNA(1) + peptidylaminoacyl-tRNA(2)." [EC:2.3.2.12, PMID:11433365, PMID:9242921]
GO:0000049	tRNA binding	molecular_function	"Interacting selectively and non-covalently with transfer RNA." [GOC:ai]
GO:0000050	urea cycle	biological_process	"The sequence of reactions by which arginine is synthesized from ornithine, then cleaved to yield urea and regenerate ornithine. The overall reaction equation is NH3 + CO2 + aspartate + 3 ATP + 2 H2O = urea + fumarate + 2 ADP + 2 phosphate + AMP + diphosphate." [GOC:pde, GOC:vw, ISBN:0198506732]
GO:0000051	urea cycle intermediate metabolic process	biological_process	"OBSOLETE. The chemical reactions and pathways involving any of the intermediate compounds involved in the urea cycle, a cyclic metabolic pathway that converts waste nitrogen in the form of ammonium to urea." [GOC:jl, ISBN:0198506732]
GO:0000052	citrulline metabolic process	biological_process	"The chemical reactions and pathways involving citrulline, N5-carbamoyl-L-ornithine, an alpha amino acid not found in proteins." [ISBN:0198506732]
GO:0000053	argininosuccinate metabolic process	biological_process	"The chemical reactions and pathways involving argininosuccinate, 2-(N(omega)-arginino)succinate, an intermediate in the ornithine-urea cycle, where it is synthesized from citrulline and aspartate." [ISBN:0198506732]
GO:0000054	ribosomal subunit export from nucleus	biological_process	"The directed movement of a ribosomal subunit from the nucleus into the cytoplasm." [GOC:ai]
GO:0000055	ribosomal large subunit export from nucleus	biological_process	"The directed movement of a ribosomal large subunit from the nucleus into the cytoplasm." [GOC:mah]
GO:0000056	ribosomal small subunit export from nucleus	biological_process	"The directed movement of a ribosomal small subunit from the nucleus into the cytoplasm." [GOC:mah]
GO:0000059	protein import into nucleus, docking	biological_process	"A protein complex assembly process that contributes to protein import into the nucleus, and that results in the association of a cargo protein, a carrier protein such as an importin alpha/beta heterodimer, and a nucleoporin located at the periphery of the nuclear pore complex." [GOC:isa_complete, GOC:mah, PMID:14570049, PMID:7878057, PMID:9126736]
GO:0000060	protein import into nucleus, translocation	biological_process	"A protein transport process that contributes to protein import into the nucleus, and that results in the vectorial transfer of a cargo-carrier protein complex through the nuclear pore complex from the cytoplasmic side to the nucleoplasmic side of the nuclear envelope." [GOC:curators, ISBN:0198506732, PMID:14570049, PMID:9126736]
GO:0000061	protein import into nucleus, substrate release	biological_process	"A protein complex disassembly process that contributes to protein import into the nucleus, and that results in the dissociation of the cargo protein and the carrier (such as an importin alpha/beta heterodimer) from each other and from the nuclear pore complex." [GOC:mah, PMID:14570049, PMID:9126736, PMID:9687515]
GO:0000062	fatty-acyl-CoA binding	molecular_function	"Interacting selectively and non-covalently with acyl-CoA, any derivative of coenzyme A in which the sulfhydryl group is in thiolester linkage with a fatty acyl group." [GOC:jl, ISBN:0198506732]
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	"Catalysis of the transfer of L-ornithine from one side of a membrane to the other. L-ornithine is 2,5-diaminopentanoic acid." [GOC:ai, GOC:mtg_transport, ISBN:0815340729]
GO:0000066	mitochondrial ornithine transport	biological_process	"The directed movement of ornithine, 2,5-diaminopentanoic acid, into, out of or within a mitochondrion." [GOC:ai]
GO:0000067	DNA replication and chromosome cycle	biological_process	"OBSOLETE (was not defined before being made obsolete)." [GOC:ai]
GO:0000070	mitotic sister chromatid segregation	biological_process	"The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the mitotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner. One homolog of each morphologic type goes into each of the resulting chromosome sets." [GOC:ai]
GO:0000072	M phase specific microtubule process	biological_process	"A microtubule-based process that occurs only during M phase of the cell cycle." [GOC:mah]
GO:0000073	spindle pole body separation	biological_process	"A largely uncharacterized process involving the release of duplicated spindle pole bodies (SPBs) and their migration away from each other within the nuclear membrane. Duplicated SPBs are connected by a bridge structure that may be severed in order to release the SPBs from one another. Following liberation, SPBs diffuse through the nuclear membrane until they are across from each other. SPB separation must take place in order for a bipolar mitotic spindle to assemble." [GOC:sgd_curators]
GO:0000075	cell cycle checkpoint	biological_process	"A cell cycle regulatory process that controls cell cycle progression by monitoring the timing and integrity of specific cell cycle events. A cell cycle checkpoint encompasses detection of an event or biological quality, signal transduction, and effector processes that delay or stop cell cycle progression in response to a defect." [GOC:curators, ISBN:0815316194]
GO:0000076	DNA replication checkpoint	biological_process	"A cell cycle checkpoint that prevents the initiation of nuclear division until DNA replication is complete, thereby ensuring that progeny inherit a full complement of the genome." [GOC:curators, GOC:rn, PMID:11728327, PMID:12537518]
GO:0000077	DNA damage checkpoint	biological_process	"A cell cycle checkpoint that regulates progression through the cell cycle in response to DNA damage. A DNA damage checkpoint may blocks cell cycle progression (in G1, G2 or metaphase) or slow the rate at which S phase proceeds." [GOC:mah, PMID:11891124]
GO:0000078	cell shape checkpoint	biological_process	"A cell cycle checkpoint observed when aspects of polarity control are defective, which maintains coordination between the process of cellular shaping and the nuclear events of the cell cycle. For example, in budding yeast cell-cycle delay or arrest is induced when aspects of bud formation are defective." [GOC:vw, PMID:14644188]
GO:0000079	regulation of cyclin-dependent protein kinase activity	biological_process	"Any process that modulates the frequency, rate or extent of CDK activity." [GOC:go_curators]
GO:0000080	G1 phase of mitotic cell cycle	biological_process	"G1 phase occurring as part of the mitotic cell cycle. G1 phase is the interval between the completion of DNA segregation (mitosis in a mitotic cell cycle) and the beginning of DNA synthesis. A mitotic cell cycle is one which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells." [GOC:dph, GOC:mah, ISBN:0815316194]
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	"Progression from G1 phase to S phase of the mitotic cell cycle." [GOC:mah]
GO:0000083	regulation of transcription involved in G1/S phase of mitotic cell cycle	biological_process	"Any process that regulates transcription such that the target genes are transcribed as part of the G1/S phase of the mitotic cell cycle." [GOC:dph, GOC:mah, GOC:tb]
GO:0000084	S phase of mitotic cell cycle	biological_process	"S phase occurring as part of the mitotic cell cycle. S phase is the part of the cell cycle during which DNA synthesis takes place. A mitotic cell cycle is one which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells." [GOC:dph, GOC:mah, ISBN:0815316194]
GO:0000085	G2 phase of mitotic cell cycle	biological_process	"G2 phase occurring as part of the mitotic cell cycle. G2 phase is the interval between the completion of DNA synthesis and the beginning of DNA segregation (mitosis in a mitotic cell cycle). A mitotic cell cycle is one which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells." [GOC:dph, GOC:mah, ISBN:0815316194]
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	"Progression from G2 phase to M phase of the mitotic cell cycle. The molecular event responsible for this transition is the activation of the major cell cycle cyclin-dependent kinase (e.g. Cdc2 in S. pombe, CDC28 in S. cerevisiae, Cdk1 in human)." [GOC:mah, GOC:vw]
GO:0000087	M phase of mitotic cell cycle	biological_process	"M phase occurring as part of the mitotic cell cycle. M phase is the part of the cell cycle during which nuclear division takes place. A mitotic cell cycle is one which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells." [GOC:dph, GOC:mah, ISBN:0815316194]
GO:0000088	mitotic prophase	biological_process	"Prophase occurring as part of mitosis. Prophase is the part of nuclear division in which, canonically, chromosomes condense and the two daughter centrioles and their asters migrate toward the poles of the cell. Mitosis is the cell cycle process in which, canonically, the nucleus of a eukaryotic cell divides to produce two daughter nuclei whose chromosome complement is identical to that of the mother cell." [GOC:dph, GOC:mah, ISBN:0815316194]
GO:0000089	mitotic metaphase	biological_process	"Metaphase occurring as part of mitosis. Metaphase is the part of nuclear division in which, canonically, chromosomes become aligned on the equatorial plate of the cell. Mitosis is the cell cycle process in which, canonically, the nucleus of a eukaryotic cell divides to produce two daughter nuclei whose chromosome complement is identical to that of the mother cell." [ISBN:0815316194]
GO:0000090	mitotic anaphase	biological_process	"Anaphase occurring as part of mitosis. Anaphase is the part of nuclear division in which sister chromatids (or chromosomes) separate and migrate towards the poles of the spindle. Mitosis is the cell cycle process in which, canonically, the nucleus of a eukaryotic cell divides to produce two daughter nuclei whose chromosome complement is identical to that of the mother cell." [GOC:dph, ISBN:0815316194]
GO:0000091	mitotic anaphase A	biological_process	"A cell cycle process comprising the steps by which a cell progresses through anaphase A, the part of mitotic anaphase in which the kinetochore microtubules shorten as chromosomes move toward the spindle poles." [GOC:dph, GOC:mah, ISBN:0815316194]
GO:0000092	mitotic anaphase B	biological_process	"A cell cycle process comprising the steps by which a cell progresses through anaphase B, the part of mitotic anaphase in which the polar microtubules elongate and the two poles of the spindle move farther apart." [GOC:dph, GOC:mah, ISBN:0815316194]
GO:0000093	mitotic telophase	biological_process	"Telophase occurring as part of mitosis. Telophase is the part of nuclear division that, canonically, begins when the chromosomes arrive at the poles of the cell and the division of the cytoplasm starts. Mitosis is the cell cycle process in which, canonically, the nucleus of a eukaryotic cell divides to produce two daughter nuclei whose chromosome complement is identical to that of the mother cell." [GOC:dph, GOC:mah, ISBN:0721662544]
GO:0000094	septin assembly and septum formation	biological_process	"OBSOLETE (was not defined before being made obsolete)." [GOC:go_curators]
GO:0000095	S-adenosylmethionine transmembrane transporter activity	molecular_function	"Catalysis of the transfer of S-adenosylmethionine from one side of a membrane to the other. S-adenosylmethionine is S-(5'-adenosyl)-L-methionine, an important intermediate in one-carbon metabolism." [GOC:ai]
GO:0000096	sulfur amino acid metabolic process	biological_process	"The chemical reactions and pathways involving amino acids containing sulfur, comprising cysteine, homocysteine, methionine and selenocysteine." [GOC:ai]
GO:0000097	sulfur amino acid biosynthetic process	biological_process	"The chemical reactions and pathways resulting in the formation of amino acids containing sulfur, comprising cysteine, methionine and selenocysteine." [GOC:ai]
GO:0000098	sulfur amino acid catabolic process	biological_process	"The chemical reactions and pathways resulting in the breakdown of amino acids containing sulfur, comprising cysteine, methionine and selenocysteine." [GOC:ai]
GO:0000099	sulfur amino acid transmembrane transporter activity	molecular_function	"Catalysis of the transfer of sulfur amino acids from one side of a membrane to the other. Sulphur amino acids contain sulfur in the form of cystine, methionine or their derivatives." [GOC:ai, GOC:mtg_transport, ISBN:0815340729]
GO:0000100	S-methylmethionine transmembrane transporter activity	molecular_function	"Catalysis of the transfer of S-methylmethionine from one side of a membrane to the other." [GOC:ai]
GO:0000101	sulfur amino acid transport	biological_process	"The directed movement of amino acids containing sulfur (cystine, methionine and their derivatives) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore." [GOC:ai]
GO:0000102	L-methionine secondary active transmembrane transporter activity	molecular_function	"Catalysis of the transfer of L-methionine from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Chemiosmotic sources of energy include uniport, symport or antiport." [GOC:mtg_transport]
GO:0000103	sulfate assimilation	biological_process	"The pathways by which inorganic sulfate is processed and incorporated into sulfated compounds." [GOC:jl]
GO:0000104	succinate dehydrogenase activity	molecular_function	"Catalysis of the reaction: succinate + acceptor = fumarate + reduced acceptor." [EC:1.3.99.1, GOC:kd]
GO:0000105	histidine biosynthetic process	biological_process	"The chemical reactions and pathways resulting in the formation of histidine, 2-amino-3-(1H-imidazol-4-yl)propanoic acid." [GOC:go_curators]
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	"Catalysis of the reaction: phosphoribulosylformimino-AICAR-P + L-glutamine = D-erythro-imidazole-glycerol-phosphate + aminoimidazole carboxamide ribonucleotide + L-glutamate + 2 H(+)." [MetaCyc:GLUTAMIDOTRANS-RXN]
GO:0000108	repairosome	cellular_component	"OBSOLETE. A stable complex of proteins that carry out the DNA damage recognition and incision reactions characteristic of nucleotide excision repair (NER), such as DNA damage recognition, DNA helix unwinding, and endonucleolytic cleavage at sites flanking damaged DNA; includes TFIIH subunits and additional polypeptides; may form in the absence of DNA damage." [PMID:10681587, PMID:9852079]
GO:0000109	nucleotide-excision repair complex	cellular_component	"Any complex formed of proteins that act in nucleotide-excision repair." [PMID:10915862]
GO:0000110	nucleotide-excision repair factor 1 complex	cellular_component	"One of several protein complexes involved in nucleotide-excision repair; possesses DNA damage recognition and endodeoxynuclease activities. In S. cerevisiae, it is composed of Rad1p, Rad10p, and Rad14p; in human the subunits are ERCC4/XPF, ERCC1 and XPA, respectively." [PMID:10915862]
GO:0000111	nucleotide-excision repair factor 2 complex	cellular_component	"One of several protein complexes involved in nucleotide-excision repair; possesses damaged DNA binding activity. In S. cerevisiae, it is composed of Rad4p and Rad23p." [PMID:10915862]
GO:0000112	nucleotide-excision repair factor 3 complex	cellular_component	"One of several protein complexes involved in nucleotide-excision repair; possesses endodeoxynuclease and DNA helicase activities. In S. cerevisiae, it is composed of Rad2p and the core TFIIH-Ssl2p complex (Core TFIIH is composed of Rad3p, Tfb1p, Tfb2p, Ssl1p, and Tfb4p. Note that Ssl2p is also called Rad25p)." [PMID:10915862, PMID:14500720, PMID:7813015]
GO:0000113	nucleotide-excision repair factor 4 complex	cellular_component	"One of several protein complexes involved in nucleotide-excision repair; possesses DNA damage recognition and DNA-dependent ATPase activities. In S. cerevisiae, it is composed of Rad7p and Rad16p." [PMID:10915862]
GO:0000114	regulation of transcription involved in G1 phase of mitotic cell cycle	biological_process	"Any process that regulates transcription such that the target genes are transcribed as part of the G1 phase of the mitotic cell cycle." [GOC:dph, GOC:mah, GOC:tb]
GO:0000115	regulation of transcription involved in S phase of mitotic cell cycle	biological_process	"A cell cycle process that regulates transcription such that the target genes are transcribed as part of the S phase of the mitotic cell cycle." [GOC:dph, GOC:mah, GOC:tb]
GO:0000116	regulation of transcription involved in G2-phase of mitotic cell cycle	biological_process	"Any process that regulates transcription such that the target genes are transcribed as part of the G2 phase of the mitotic cell cycle." [GOC:dph, GOC:mah, GOC:tb]
GO:0000117	regulation of transcription involved in G2/M-phase of mitotic cell cycle	biological_process	"Any process that regulates transcription such that the target genes are transcribed as part of the G2/M phase of the mitotic cell cycle." [GOC:dph, GOC:mah, GOC:tb]
GO:0000118	histone deacetylase complex	cellular_component	"A protein complex that possesses histone deacetylase activity." [GOC:mah]
GO:0000120	RNA polymerase I transcription factor complex	cellular_component	"A transcription factor complex that acts at promoters of genes transcribed by RNA polymerase I." [GOC:mah]
GO:0000121	glycerol-1-phosphatase activity	molecular_function	"Catalysis of the reaction: glycerol-1-phosphate + H2O = glycerol + phosphate." [EC:3.1.3.21]
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	biological_process	"Any process that stops, prevents, or reduces the frequency, rate or extent of transcription from an RNA polymerase II promoter." [GOC:go_curators, GOC:txnOH]
GO:0000123	histone acetyltransferase complex	cellular_component	"A protein complex that possesses histone acetyltransferase activity." [GOC:mah]
GO:0000124	SAGA complex	cellular_component	"A SAGA-type histone acetyltransferase complex that contains Spt8 (in budding yeast) or a homolog thereof; additional polypeptides include Spt group, consisting of Spt7, Spt3, and Spt20/Ada5, which interact with the TATA-binding protein (TBP); the Ada group, consisting of Ada1, Ada2, Ada3, Ada4/Gcn5, and Ada5/Spt20, which is functionally linked to the nucleosomal HAT activity; Tra1, an ATM/PI-3 kinase-related protein that targets DNA-bound activators for recruitment to promoters; the TBP-associated factor (TAF) proteins, consisting of Taf5, Taf6, Taf9, Taf10, and Taf12, which mediate nucleosomal HAT activity and are thought to help recruit the basal transcription machinery." [PMID:10637607, PMID:17337012]
GO:0000125	PCAF complex	cellular_component	"A large multiprotein complex that possesses histone acetyltransferase activity and is involved in regulation of transcription. The composition is similar to that of the SAGA complex, but includes fewer Spt and Ada proteins, and more TAFs." [PMID:10637607]
GO:0000126	transcription factor TFIIIB complex	cellular_component	"A transcription factor complex that is involved in regulating transcription from RNA polymerase III (Pol III) promoters. TFIIIB contains the TATA-binding protein (TBP) and two Pol III-specific proteins, B'' and BRF." [GOC:mah, PMID:11433012]
GO:0000127	transcription factor TFIIIC complex	cellular_component	"A heterotrimeric transcription factor complex that is involved in regulating transcription from RNA polymerase III (Pol III) promoters. TFIIIC contains three conserved subunits that associate with the proximal Pol III promoter element, and additional subunits that associate with sequence elements downstream of the promoter and are more diverged among species. It also functions as a boundary element to partition genome content into distinct domains outside Pol III promoter regions." [GOC:mah, GOC:vw, PMID:11433012, PMID:16751097]
GO:0000128	flocculation	biological_process	"The reversible, calcium-dependent non-sexual aggregation of single-celled organisms." [GOC:jl, GOC:vw]
GO:0000131	incipient cellular bud site	cellular_component	"The portion of the budding yeast plasma membrane where a daughter cell will emerge. The yeast marks this spot with bud-site selection proteins before bud emergence occurs. Actin is polarized to this spot just prior to and during bud emergence." [GOC:clt]
GO:0000132	establishment of mitotic spindle orientation	biological_process	"A cell cycle process that sets the alignment of mitotic spindle relative to other cellular structures." [GOC:ems]
GO:0000133	polarisome	cellular_component	"Protein complex that plays a role in determining cell polarity by directing the localized assembly of actin filaments at polarization sites; in Saccharomyces the polarisome includes Bni1p, Spa2p, Pea2p, and Bud6p." [PMID:14734532, PMID:14998522, PMID:9632790]
GO:0000135	septin checkpoint	biological_process	"A cell cycle checkpoint that detects septin defects and responds by inhibiting the mitotic cyclin-dependent kinase (CDK). In Saccharomyces cerevisiae, correct formation of a functional septin cytoskeleton permits the cell to switch to isotropic bud growth and the onset of mitotic chromosome segregation. In the presence of septin defects, the mitotic CDK is inhibited and both the switch to isotropic bud growth and the onset of mitotic chromosome segregation is delayed." [PMID:9925642]
GO:0000136	alpha-1,6-mannosyltransferase complex	cellular_component	"A large, multiprotein complex with alpha-(1->6)-mannosyltransferase activity, located in the cis Golgi membrane; adds mannan to N-linked glycans on proteins." [GOC:mcc, PMID:10037752, PMID:11095735, PMID:18083825]
GO:0000137	Golgi cis cisterna	cellular_component	"The Golgi cisterna closest to the endoplasmic reticulum; the first processing compartment through which proteins pass after export from the ER." [ISBN:0815316194]
GO:0000138	Golgi trans cisterna	cellular_component	"The Golgi cisterna farthest from the endoplasmic reticulum; the final processing compartment through which proteins pass before exiting the Golgi apparatus; the compartment in which N-linked protein glycosylation is completed." [ISBN:0815316194]
GO:0000139	Golgi membrane	cellular_component	"The lipid bilayer surrounding any of the compartments of the Golgi apparatus." [GOC:mah]
GO:0000140	acylglycerone-phosphate reductase activity	molecular_function	"Catalysis of the reaction: 1-palmitoylglycerol-3-phosphate + NADP+ = palmitoylglycerone phosphate + NADPH + H(+)." [EC:1.1.1.101]
GO:0000142	cellular bud neck contractile ring	cellular_component	"A contractile ring, i.e. a cytoskeletal structure composed of actin filaments and myosin, that forms beneath the plasma membrane at the mother-bud neck in mitotic cells that divide by budding in preparation for completing cytokinesis. An example of this structure is found in Saccharomyces cerevisiae." [GOC:krc, PMID:16009555]
GO:0000144	cellular bud neck septin ring	cellular_component	"A ring-shaped structure that forms at the site of cytokinesis; composed of members of the conserved family of filament forming proteins called septins as well as septin-associated proteins. In S. cerevisiae, this structure forms at the time of bud emergence and the septins show a high rate of exchange." [GOC:krc, PMID:16009555]
GO:0000145	exocyst	cellular_component	"A protein complex peripherally associated with the plasma membrane that determines where vesicles dock and fuse. At least eight complex components are conserved between yeast and mammals." [PMID:9700152]
GO:0000146	microfilament motor activity	molecular_function	"Catalysis of movement along a microfilament, coupled to the hydrolysis of a nucleoside triphosphate (usually ATP)." [GOC:mah, ISBN:0815316194]
GO:0000147	actin cortical patch assembly	biological_process	"Assembly of an actin cortical patch, a discrete actin-containing structure found at the plasma membrane of fungal cells." [GOC:mah]
